wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
566.1345,566.1129999965449,566.1579999965438,0.05722233157781794,0.0014305582894454485,5.376220706969751,0.13440551767424377,0.03526987000192323
566.2516,566.1899999965431,566.2739999965411,1.1729424849460932,0.014847373227165736,130.46502528684107,1.6514560162891274,0.1174705212055645
566.9736,566.9419999965253,567.0269999965233,0.11697031859214355,0.0014621289824017943,11.08809457537115,0.13860118219213938,0.03687980454977461
566.9943,566.9419999965253,567.0269999965233,0.11697031859214355,0.0014621289824017943,11.08809457537115,0.13860118219213938,0.03687980454977461
568.2199,568.1899999964958,568.2389999964946,0.2337179293219811,0.0053117711209541155,23.216080062566945,0.5276381832401579,0.06836928101449964
568.4484,568.43199999649,568.4879999964887,0.6585888724196796,0.012913507302346658,68.99654304232682,1.3528733929868004,0.10749042163934842
568.946,568.9309999964782,568.9869999964769,0.019278846838449503,0.00037801660467548043,1.7971789655311092,0.03523880324570802,0.018390904902442756
569.0425,569.0069999964765,569.0879999964745,0.3162561288614291,0.004161264853439857,31.609140860597883,0.4159097481657616,0.06210299557417275
569.474,569.447999996466,569.534999996464,0.13752611852059105,0.0016771477868364761,13.248922122181655,0.1615722210022153,0.039532224847209814
570.1104,570.080999996451,570.1299999964499,0.13432411502937688,0.003052820796122202,12.998567211041367,0.29542198206912196,0.05183128688917088
570.1544,570.1299999964499,570.1959999964483,0.6619164388477202,0.010851089161438036,70.0072932296686,1.1476605447486656,0.09939491854993425
570.5464,570.5159999964408,570.5669999964396,0.0681371829581042,0.0014812431077848738,6.495542372519489,0.14120744288085846,0.03619848672944773
570.7049,570.6779999964369,570.7449999964354,0.020506065157916534,0.0003307429864180086,1.9357244826944335,0.031221362624103768,0.01736547672061054
570.84,570.7749999964346,570.8939999964318,0.9777186200867034,0.008576479123567574,103.74309481559993,0.9100271475052626,0.09026436266539078
571.2131,571.1429999964259,571.2469999964235,0.7006019858480155,0.0070767877358385405,71.68303667241109,0.7240710774991019,0.0816847590754799
574.8351,574.8169999963391,574.8719999963378,0.023690917455317775,0.0004738183491063555,2.194967010007242,0.04389934020014483,0.02056823029374158
