element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Fe 2	6149.246	614.9246	-2.841	3.8890	31366.900	0.5	5.9050	47627.039	0.5	2.0	0.000	2.700	AO	3.16E+08	8.500	-6.530	186.269	-7.870	186.269	1.000	0.400	32.380	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	614.9230	614.9050	614.9470		314924	314905	314947	0.260	0.191	614.9050	614.9470	314905	314947	614.9234	0.0056	-0.2611	1.000	9999.0000	0.0023	0.0131	6.3887	46925	0.261	0.258	0.0036	-5.23	36.4	3.4	124.2	0.939	1.000	0.0334	0.005	0.0000	0.0000	0	0.000	False	False	False
Si 1	6155.134	615.5134	-0.754	5.6190	45320.291	3.0	7.6330	61564.297	4.0	9.0	1.330	1.170	GA	7.94E+07	7.900	-3.160	-7.130	-7.130	-7.130	1.000	0.540	104.450	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	615.5130	615.4770	615.5530		315514	315477	315553	0.422	0.354	615.4770	615.5530	315477	315553	615.5130	0.0078	-0.4234	1.000	9999.0000	0.0016	0.0183	8.9246	33592	0.423	0.412	0.0083	-4.87	82.6	4.5	124.2	0.895	1.000	0.0467	0.023	0.0000	0.0000	0	0.000	False	False	False
Si 1	6155.693	615.5693	-2.252	5.6190	45320.291	3.0	7.6330	61564.297	3.0	7.0	1.330	0.930	GA	8.13E+07	7.910	-3.630	-7.130	-7.130	-7.130	1.000	0.080	7.690	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	615.5680	615.5530	615.5850		315569	315553	315585	0.052	-0.016	615.5530	615.5850	315553	315585	615.5682	0.0069	-0.0517	1.000	9999.0000	0.0070	0.0162	7.8920	37987	0.052	0.042	0.0009	-5.84	8.9	4.6	124.2	0.962	1.000	0.0413	0.004	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6156.023	615.6023	-2.521	2.5210	20333.236	1.0	4.5350	36577.241	2.0	5.0	0.500	1.500	AO	2.19E+07	7.340	-4.840	978.257	-7.145	978.257	1.000	0.110	8.580	s	p	F	0	1	20.0	20.000000	20.00	GESMCHF	T	T	T	T	T	T	615.6000	615.5850	615.6150		315601	315585	315615	0.078	0.010	615.5850	615.6150	315585	315615	615.6003	0.0056	-0.0786	1.000	9999.0000	0.0049	0.0133	6.4658	46366	0.079	0.069	0.0011	-5.74	11.1	3.8	124.2	0.967	1.000	0.0338	0.004	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6161.297	616.1297	-1.266	2.5230	20349.368	2.0	4.5350	36577.241	2.0	5.0	1.160	1.500	AO	1.88E+07	7.274	-4.994	978.257	-7.145	978.257	1.000	0.560	63.880	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	616.1280	616.0970	616.1500		316129	316097	316150	0.430	0.361	616.0970	616.1500	316097	316150	616.1280	0.0059	-0.4312	1.000	9999.0000	0.0014	0.0140	6.8081	44035	0.431	0.415	0.0064	-4.98	64.2	3.4	124.2	0.888	1.000	0.0357	0.024	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6163.755	616.3755	-1.286	2.5210	20333.236	1.0	4.5320	36553.046	1.0	3.0	0.500	1.490	AO	1.98E+07	7.296	-4.998	976.257	-7.146	976.257	1.000	0.550	62.720	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	616.3740	616.3620	616.4040		316375	316362	316404	0.425	0.357	616.3620	616.4040	316362	316404	616.3738	0.0059	-0.4292	1.000	9999.0000	0.0017	0.0140	6.7944	44123	0.429	0.424	0.0064	-4.98	63.8	3.5	124.2	0.820	1.000	0.0356	0.015	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6165.360	616.5360	-1.473	4.1430	33415.550	3.0	6.1530	49627.291	4.0	9.0	1.070	0.910	AO	1.00E+08	8.000	-6.020	380.250	-7.556	380.250	1.000	0.510	44.360	d	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	616.5350	616.5130	616.5610		316536	316513	316561	0.330	0.262	616.5130	616.5610	316513	316561	616.5349	0.0052	-0.3390	1.000	9999.0000	0.0016	0.0124	6.0075	49903	0.339	0.335	0.0045	-5.14	44.6	3.1	124.2	0.924	1.000	0.0315	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6170.506	617.0506	-0.440	4.7960	38682.349	2.0	6.8040	54877.961	2.0	5.0	1.150	1.460	AO	2.00E+08	8.300	-5.020	1057.288	-7.119	1057.288	1.000	0.590	73.140	p	d	F	0	1	26.0	26.000000	26.00	WBW|FMW	T	T	T	T	T	T	617.0500	617.0210	617.0730		317051	317021	317073	0.476	0.408	617.0210	617.0730	317021	317073	617.0502	0.0067	-0.4786	1.000	9999.0000	0.0016	0.0157	7.6088	39401	0.479	0.464	0.0080	-4.89	79.8	3.8	124.2	0.883	1.000	0.0399	0.020	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6177.242	617.7242	-3.460	1.8260	14727.683	0.0	3.8330	30915.230	1.0	3.0	0.000	0.550	GA	5.25E+07	7.720	-6.120	-7.760	-7.760	-7.760	1.000	0.260	17.110	d	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	617.7230	617.7060	617.7400		317724	317706	317740	0.119	0.050	617.7060	617.7400	317706	317740	617.7232	0.0050	-0.1205	1.000	9999.0000	0.0036	0.0118	5.7251	52365	0.121	0.113	0.0015	-5.61	15.1	3.3	124.2	0.965	1.000	0.0301	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6186.711	618.6711	-0.880	4.1050	33109.058	3.0	6.1090	49272.410	3.0	7.0	1.190	1.320	AO	2.14E+08	8.330	-4.370	837.281	-7.219	837.281	1.000	0.390	31.740	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	618.6700	618.6480	618.6960		318671	318648	318696	0.222	0.154	618.6480	618.6960	318648	318696	618.6701	0.0055	-0.2247	1.000	9999.0000	0.0023	0.0131	6.3241	47404	0.225	0.222	0.0031	-5.30	31.2	3.5	124.2	0.948	1.000	0.0333	0.008	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6191.178	619.1178	-2.470	1.6760	13517.852	2.0	3.6790	29673.136	3.0	7.0	1.140	1.210	GA	2.75E+07	7.440	-6.190	-7.810	-7.810	-7.810	1.000	0.650	66.690	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	619.1170	619.0920	619.1330		319118	319092	319133	0.505	0.436	619.0920	619.1330	319092	319133	619.1170	0.0059	-0.5131	1.000	9999.0000	0.0015	0.0138	6.7052	44710	0.513	0.501	0.0076	-4.91	75.6	3.3	124.2	0.818	1.000	0.0353	0.015	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6204.600	620.4600	-1.080	4.0880	32971.942	4.0	6.0860	49086.901	4.0	9.0	1.220	1.330	AO	1.91E+08	8.280	-5.460	719.247	-7.278	719.247	1.000	0.310	23.690	p	s	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	620.4590	620.4310	620.4820		320460	320431	320482	0.165	0.097	620.4310	620.4820	320431	320482	620.4593	0.0054	-0.1643	1.000	9999.0000	0.0024	0.0126	6.0967	49173	0.164	0.164	0.0022	-5.45	22.1	3.4	124.2	0.963	1.000	0.0322	0.004	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6223.981	622.3981	-0.910	4.1050	33109.058	3.0	6.0970	49175.623	4.0	9.0	1.190	1.050	AO	2.24E+08	8.350	-4.870	827.283	-7.224	827.283	1.000	0.380	30.410	p	d	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	622.3970	622.3740	622.4330		322398	322374	322433	0.206	0.138	622.3740	622.4330	322374	322433	622.3973	0.0054	-0.2077	1.000	9999.0000	0.0022	0.0127	6.1243	48951	0.208	0.206	0.0028	-5.35	28.1	3.4	124.2	0.953	1.000	0.0324	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6226.734	622.6734	-2.120	3.8840	31326.573	3.0	5.8740	47377.006	4.0	9.0	1.320	1.330	AO	6.76E+07	7.830	-5.270	845.244	-7.208	845.244	1.000	0.350	27.460	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	622.6720	622.6480	622.6990		322673	322648	322699	0.213	0.145	622.6480	622.6990	322648	322699	622.6723	0.0053	-0.2151	1.000	9999.0000	0.0022	0.0125	6.0370	49660	0.215	0.214	0.0029	-5.34	28.7	3.4	124.2	0.952	1.000	0.0319	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6230.089	623.0089	-1.260	4.1050	33109.058	3.0	6.0950	49159.489	2.0	5.0	1.190	1.430	AO	2.19E+08	8.340	-5.140	825.284	-7.226	825.284	1.000	0.230	16.940	p	d	F	0	1	28.0	28.000000	28.00	LWST	T	T	T	T	T	T	623.0080	622.9920	623.0260		323009	322992	323026	0.150	0.082	622.9920	623.0260	322992	323026	623.0078	0.0055	-0.1525	1.000	9999.0000	0.0033	0.0130	6.2678	47830	0.152	0.140	0.0021	-5.47	21.1	3.6	124.2	0.959	1.000	0.0332	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6238.386	623.8386	-2.600	3.8890	31366.900	1.5	5.8760	47393.136	1.5	4.0	1.200	1.720	AO	3.16E+08	8.500	-6.530	186.271	-7.870	186.271	1.000	0.470	42.310	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	623.8370	623.8100	623.8620		323838	323810	323862	0.290	0.222	623.8100	623.8620	323810	323862	623.8372	0.0060	-0.2885	1.000	9999.0000	0.0019	0.0141	6.7724	44267	0.289	0.283	0.0043	-5.16	43.3	3.7	124.2	0.932	1.000	0.0359	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6239.357	623.9357	-4.758	2.8070	22639.981	4.5	4.7930	38658.154	3.5	8.0	1.310	1.580	AO	2.95E+08	8.470	-6.530	167.219	-7.907	167.219	1.000	0.110	7.090	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	623.9350	623.9180	623.9490		323936	323918	323949	0.051	-0.017	623.9180	623.9490	323918	323949	623.9346	0.0051	-0.0532	1.000	9999.0000	0.0051	0.0120	5.7894	51783	0.053	0.053	0.0007	-5.96	6.8	3.4	124.2	0.988	1.000	0.0307	0.001	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6239.943	623.9943	-3.573	3.8890	31366.900	0.5	5.8760	47393.136	1.5	4.0	0.000	1.720	AO	3.16E+08	8.500	-6.530	186.271	-7.870	186.271	1.000	0.150	10.160	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	623.9930	623.9810	624.0060		323994	323981	324006	0.087	0.019	623.9810	624.0060	323981	324006	623.9927	0.0056	-0.0899	1.000	9999.0000	0.0053	0.0131	6.2838	47709	0.090	0.076	0.0013	-5.70	12.5	3.7	124.2	0.968	1.000	0.0333	0.004	0.0000	0.0000	0	0.000	False	False	False
Si 1	6243.815	624.3815	-1.242	5.6160	45296.097	2.0	7.6010	61306.199	3.0	7.0	1.170	0.870	GA	8.13E+07	7.910	-3.500	-7.130	-7.130	-7.130	1.000	0.390	51.120	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	624.3800	624.3620	624.3990		324381	324362	324399	0.288	0.219	624.3620	624.3990	324362	324399	624.3804	0.0065	-0.2879	1.000	9999.0000	0.0026	0.0153	7.3421	40832	0.288	0.268	0.0047	-5.12	46.9	4.0	124.2	0.922	1.000	0.0390	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6247.557	624.7557	-2.435	3.8920	31391.097	2.5	5.8760	47393.136	1.5	4.0	1.330	1.720	AO	3.16E+08	8.500	-6.530	186.272	-7.870	186.272	1.000	0.510	49.290	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	624.7550	624.7380	624.7740		324756	324738	324774	0.359	0.291	624.7380	624.7740	324738	324774	624.7548	0.0057	-0.3681	1.000	9999.0000	0.0019	0.0134	6.4102	46768	0.368	0.361	0.0052	-5.08	52.3	3.4	124.2	0.911	1.000	0.0340	0.010	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6258.707	625.8707	-0.280	1.4600	11775.695	4.0	3.4410	27753.537	5.0	11.0	1.260	1.210	AO	1.66E+08	8.220	-6.000	357.238	-7.580	357.238	1.000	0.570	54.670	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	625.8700	625.8360	625.8890		325871	325836	325889	0.408	0.340	625.8360	625.8890	325836	325889	625.8694	0.0065	-0.4133	1.000	9999.0000	0.0014	0.0152	7.2954	41093	0.413	0.405	0.0067	-4.97	67.0	3.8	124.2	0.901	1.000	0.0388	0.037	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6259.595	625.9595	-1.237	4.0890	32980.011	1.0	6.0700	48957.853	1.0	3.0	1.000	1.920	GA	2.82E+08	8.450	-4.810	-7.520	-7.520	-7.520	1.000	0.250	17.960	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	625.9580	625.9350	625.9890		325959	325935	325989	0.123	0.055	625.9350	625.9890	325935	325989	625.9578	0.0067	-0.1216	1.000	9999.0000	0.0031	0.0157	7.5139	39898	0.122	0.120	0.0020	-5.49	20.3	4.4	124.2	0.968	1.000	0.0400	0.012	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6261.099	626.1099	-0.530	1.4300	11533.727	2.0	3.4090	27495.439	3.0	7.0	0.670	0.750	AO	1.82E+08	8.260	-5.980	353.236	-7.585	353.236	1.000	0.510	43.330	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	626.1090	626.0890	626.1340		326110	326089	326134	0.349	0.281	626.0890	626.1340	326089	326134	626.1088	0.0055	-0.3560	1.000	9999.0000	0.0017	0.0129	6.1892	48438	0.356	0.350	0.0049	-5.11	49.0	3.3	124.2	0.919	1.000	0.0329	0.011	0.0000	0.0000	0	0.000	False	False	False
Sc 2	6279.753	627.9753	-1.252	1.5000	12098.316	1.0	3.4740	28019.700	2.0	5.0	1.490	1.160	GA	2.40E+08	8.380	-6.590	-7.830	-7.830	-7.830	1.000	0.380	30.450	d	p	F	0	2	21.1	21.000000	21.01	K09	T	T	T	T	T	T	627.9740	627.9570	627.9810		327975	327957	327981	0.206	0.138	627.9570	627.9810	327957	327981	627.9738	0.0062	-0.2123	1.000	9999.0000	0.0033	0.0146	6.9800	42950	0.212	0.202	0.0033	-5.28	33.0	4.0	124.2	0.903	1.000	0.0373	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6293.924	629.3924	-1.717	4.8350	38996.906	1.0	6.8040	54877.961	2.0	5.0	0.490	1.460	GA	2.00E+08	8.300	-5.020	-7.420	-7.420	-7.420	1.000	0.160	10.880	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	629.3910	629.3680	629.4200		329392	329368	329420	0.093	0.025	629.3680	629.4200	329368	329420	629.3910	0.0055	-0.0952	1.000	9999.0000	0.0037	0.0129	6.1223	48968	0.095	0.094	0.0013	-5.68	13.0	3.6	124.2	0.977	1.000	0.0327	0.004	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6303.757	630.3757	-1.580	1.4430	11638.580	3.0	3.4090	27495.439	3.0	7.0	1.080	0.750	AO	1.82E+08	8.260	-5.980	353.236	-7.585	353.236	1.000	0.100	6.870	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	630.3750	630.3600	630.3920		330376	330360	330392	0.063	-0.005	630.3600	630.3920	330360	330392	630.3746	0.0053	-0.0649	1.000	9999.0000	0.0051	0.0126	5.9881	50065	0.065	0.064	0.0009	-5.86	8.7	3.6	124.2	0.979	1.000	0.0321	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6311.499	631.1499	-3.141	2.8320	22841.621	2.0	4.7960	38682.349	2.0	5.0	1.500	1.150	AO	1.58E+08	8.200	-5.890	344.250	-7.599	344.250	1.000	0.370	27.080	s	p	F	0	1	26.0	26.000000	26.00	BK	T	T	T	T	T	T	631.1490	631.1350	631.1680		331150	331135	331168	0.213	0.145	631.1350	631.1680	331135	331168	631.1487	0.0052	-0.2211	1.000	9999.0000	0.0027	0.0123	5.8371	51359	0.221	0.209	0.0029	-5.34	28.9	3.3	124.2	0.934	1.000	0.0313	0.009	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6312.236	631.2236	-1.550	1.4600	11775.695	4.0	3.4240	27616.423	4.0	9.0	1.260	1.050	AO	1.78E+08	8.250	-5.990	355.237	-7.582	355.237	1.000	0.110	7.070	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	631.2230	631.2060	631.2340		331224	331206	331234	0.062	-0.006	631.2060	631.2340	331206	331234	631.2228	0.0052	-0.0644	1.000	9999.0000	0.0069	0.0122	5.7984	51702	0.064	0.064	0.0008	-5.88	8.4	3.5	124.2	0.983	1.000	0.0311	0.001	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6315.811	631.5811	-1.630	4.0760	32875.159	4.0	6.0380	48699.756	4.0	9.0	1.260	1.060	AO	5.37E+07	7.730	-6.030	410.250	-7.523	410.250	1.000	0.470	40.490	d	p	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	631.5800	631.5590	631.6000		331581	331559	331600	0.306	0.237	631.5590	631.6000	331559	331600	631.5798	0.0054	-0.3100	1.000	9999.0000	0.0019	0.0127	6.0249	49759	0.310	0.304	0.0042	-5.18	41.9	3.3	124.2	0.926	1.000	0.0323	0.007	0.0000	0.0000	0	0.000	False	False	False
Sc 2	6320.851	632.0851	-1.816	1.5000	12098.316	1.0	3.4610	27914.848	1.0	3.0	1.490	0.510	GA	2.40E+08	8.380	-6.590	-7.830	-7.830	-7.830	1.000	0.160	11.350	d	p	F	0	2	21.1	21.000000	21.01	K09	T	T	T	T	T	T	632.0830	632.0680	632.1000		332084	332068	332100	0.064	-0.004	632.0680	632.1000	332068	332100	632.0826	0.0063	-0.0643	1.000	9999.0000	0.0048	0.0147	6.9876	42903	0.064	0.057	0.0010	-5.80	10.1	4.2	124.2	0.980	1.000	0.0375	0.003	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6322.166	632.2166	-1.115	4.1540	33504.268	3.0	6.1140	49312.735	3.0	7.0	1.200	1.000	AO	2.34E+08	8.370	-4.640	840.280	-7.217	840.280	1.000	0.270	20.340	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	632.2150	632.1950	632.2370		332216	332195	332237	0.130	0.062	632.1950	632.2370	332195	332237	632.2153	0.0057	-0.1307	1.000	9999.0000	0.0033	0.0135	6.3991	46849	0.131	0.123	0.0019	-5.53	18.8	3.7	124.2	0.966	1.000	0.0344	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6322.685	632.2685	-2.430	2.5880	20873.628	3.0	4.5490	36690.158	4.0	9.0	1.070	1.250	AO	1.17E+08	8.070	-6.090	345.238	-7.596	345.238	1.000	0.640	72.960	s	p	F	0	1	26.0	26.000000	26.00	GESB82d+BW	T	T	T	T	T	T	632.2680	632.2410	632.2910		332269	332241	332291	0.500	0.432	632.2410	632.2910	332241	332291	632.2677	0.0059	-0.5095	1.000	9999.0000	0.0014	0.0139	6.5751	45595	0.509	0.502	0.0075	-4.92	75.2	3.3	124.2	0.886	1.000	0.0353	0.011	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6327.599	632.7599	-3.170	1.6760	13517.852	2.0	3.6350	29318.252	3.0	7.0	1.140	1.090	AO	8.71E+07	7.940	-6.120	267.282	-7.715	267.282	1.000	0.460	34.830	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	632.7590	632.7390	632.7780		332760	332739	332778	0.281	0.213	632.7390	632.7780	332739	332778	632.7588	0.0054	-0.2880	1.000	9999.0000	0.0020	0.0126	5.9907	50043	0.288	0.284	0.0039	-5.21	38.8	3.3	124.2	0.936	1.000	0.0322	0.005	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6336.099	633.6099	-1.690	1.4430	11638.580	3.0	3.3990	27414.783	2.0	5.0	1.080	1.170	AO	1.05E+07	7.020	-6.100	287.258	-7.679	287.258	1.000	0.080	5.440	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	633.6090	633.5950	633.6220		333610	333595	333622	0.049	-0.020	633.5950	633.6220	333595	333622	633.6089	0.0055	-0.0495	1.000	9999.0000	0.0057	0.0130	6.1313	48895	0.049	0.044	0.0007	-5.97	6.8	3.7	124.2	0.983	1.000	0.0330	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6338.876	633.8876	-0.960	4.7960	38682.349	2.0	6.7510	54450.487	1.0	3.0	1.150	1.470	AO	2.51E+08	8.400	-4.760	985.284	-7.148	985.284	1.000	0.440	41.860	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	633.8860	633.8640	633.8980		333887	333864	333898	0.295	0.227	633.8640	633.8980	333864	333898	633.8864	0.0059	-0.2965	1.000	9999.0000	0.0024	0.0138	6.5335	45886	0.297	0.292	0.0044	-5.16	43.6	3.6	124.2	0.875	1.000	0.0352	0.011	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6339.113	633.9112	-0.530	4.1540	33504.268	3.0	6.1090	49272.410	3.0	7.0	1.200	1.320	GA	2.34E+08	8.370	-4.370	-7.510	-7.510	-7.510	1.000	0.500	46.130	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	633.9100	633.8980	633.9300		333911	333898	333930	0.291	0.223	633.8980	633.9300	333898	333930	633.9098	0.0061	-0.2945	1.000	9999.0000	0.0025	0.0143	6.7615	44338	0.294	0.282	0.0045	-5.15	44.8	3.8	124.2	0.877	1.000	0.0364	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6344.148	634.4148	-2.919	2.4330	19623.469	5.0	4.3870	35383.542	5.0	11.0	1.040	1.250	AO	1.05E+08	8.020	-6.070	327.246	-7.620	327.246	1.000	0.590	56.460	s	p	F	0	1	26.0	26.000000	26.00	GESB82c+BW	T	T	T	T	T	T	634.4140	634.3860	634.4400		334415	334386	334440	0.412	0.344	634.3860	634.4400	334386	334440	634.4138	0.0059	-0.4208	1.000	9999.0000	0.0015	0.0139	6.5496	45772	0.421	0.398	0.0062	-5.01	62.1	3.4	124.2	0.891	1.000	0.0353	0.026	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6355.028	635.5028	-2.340	2.8450	22946.473	1.0	4.7960	38682.349	2.0	5.0	1.490	1.150	AO	1.58E+08	8.200	-5.890	344.250	-7.599	344.250	1.000	0.610	64.810	s	p	F	0	1	26.0	26.000000	26.00	BK+BWL	T	T	T	T	T	T	635.5020	635.4810	635.5350		335503	335481	335535	0.445	0.377	635.4810	635.5350	335481	335535	635.5021	0.0066	-0.4469	1.000	9999.0000	0.0016	0.0155	7.2912	41117	0.447	0.442	0.0074	-4.94	73.5	3.8	124.2	0.893	1.000	0.0394	0.043	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6360.811	636.0811	-1.027	4.1670	33609.120	2.0	6.1160	49328.869	2.0	5.0	0.970	1.000	GA	2.34E+08	8.370	-4.540	-7.500	-7.500	-7.500	1.000	0.300	22.870	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	636.0800	636.0620	636.0960		336081	336062	336096	0.151	0.083	636.0620	636.0960	336062	336096	636.0796	0.0065	-0.1542	1.000	9999.0000	0.0029	0.0152	7.1769	41772	0.154	0.119	0.0025	-5.41	25.0	4.2	124.2	0.943	1.000	0.0388	0.016	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6364.364	636.4364	-1.330	4.7960	38682.349	2.0	6.7430	54385.963	1.0	3.0	1.150	0.760	AO	2.51E+08	8.400	-5.890	975.284	-7.153	975.284	1.000	0.300	24.250	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	636.4350	636.4190	636.4510		336436	336419	336451	0.209	0.140	636.4190	636.4510	336419	336451	636.4351	0.0058	-0.2117	1.000	9999.0000	0.0030	0.0136	6.3950	46879	0.212	0.194	0.0031	-5.32	30.6	3.7	124.2	0.929	1.000	0.0346	0.015	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6366.480	636.6481	-0.874	4.1670	33609.120	2.0	6.1140	49312.735	3.0	7.0	0.970	1.000	GA	2.40E+08	8.380	-4.640	-7.500	-7.500	-7.500	1.000	0.370	29.020	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	636.6470	636.6190	636.6690		336648	336619	336669	0.186	0.117	636.6190	636.6690	336619	336669	636.6467	0.0067	-0.1837	1.000	9999.0000	0.0025	0.0157	7.4125	40444	0.184	0.175	0.0031	-5.32	30.8	4.3	124.2	0.952	1.000	0.0401	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6369.459	636.9459	-4.110	2.8910	23317.488	2.5	4.8370	39013.035	1.5	4.0	2.000	1.860	AO	2.95E+08	8.470	-6.530	169.204	-7.899	169.204	1.000	0.280	20.620	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	636.9440	636.9240	636.9630		336945	336924	336963	0.144	0.076	636.9240	636.9630	336924	336963	636.9445	0.0056	-0.1431	1.000	9999.0000	0.0030	0.0133	6.2574	47910	0.143	0.133	0.0020	-5.50	20.3	3.7	124.2	0.964	1.000	0.0339	0.008	0.0000	0.0000	0	0.000	False	False	False
Si 2	6371.371	637.1371	-0.044	8.1210	65500.285	0.5	10.0670	81195.835	0.5	2.0	0.670	2.000	GA	1.20E+09	9.080	-5.680	-7.690	-7.690	-7.690	1.000	0.240	29.900	s	p	F	0	2	14.1	14.000000	14.01	GARZ|BL	T	T	T	T	T	T	637.1340	637.1120	637.1510		337135	337112	337151	0.172	0.104	637.1120	637.1510	337112	337151	637.1341	0.0074	-0.1718	1.000	9999.0000	0.0037	0.0173	8.1507	36781	0.172	0.159	0.0032	-5.30	31.7	4.7	124.2	0.954	1.000	0.0441	0.008	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6378.247	637.8247	-0.820	4.1540	33504.268	3.0	6.0970	49175.623	4.0	9.0	1.200	1.050	AO	2.45E+08	8.390	-4.870	825.283	-7.225	825.283	1.000	0.390	32.690	p	d	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	637.8240	637.8010	637.8560		337825	337801	337856	0.223	0.155	637.8010	637.8560	337801	337856	637.8238	0.0057	-0.2282	1.000	9999.0000	0.0021	0.0135	6.3232	47412	0.228	0.223	0.0033	-5.29	32.7	3.6	124.2	0.947	1.000	0.0343	0.008	0.0000	0.0000	0	0.000	False	False	False
